הכסא,122
חבורה,122
נסך,122
לזו,122
ברי,122
סלעים,122
במשא,122
מעין,122
בכדי,122
בורא,122
מעלין,122
לתוכו,121
חיננא,121
כדרכה,121
מרע,121
מעת,121
דקאי,121
הלה,121
קמייתא,121
בשוק,121
קש,121
מקיש,121
פירי,121
יאכלו,120
שדהו,120
תאכלו,120
השור,120
שאי,120
טבח,120
אהא,120
דמאן,120
לחבריה,120
תקנתא,120
מבני,120
בהדיא,119
לחוד,119
לולב,119
טריפה,119
נתינה,119
תתן,119
שתה,119
הערבים,119
נראה,119
בגד,119
דמאי,119
נכסיו,119
נר,119
מהדר,119
כופין,119
קאמרינן,118
מדרשא,118
שנשא,118
לוקין,118
מקבלין,118
משרשיא,118
סוטה,118
ממך,118
כפל,118
חבר,118
אדר,118
דעביד,118
בשנה,118
באהל,118
תינוק,118
לאשתו,118
איהי,118
לאלתר,117
לסוף,117
הקודש,117
שנתן,117
אברים,117
שואל,117
בשביעית,117
יוכיח,117
בידוע,117
פסק,117
נאה,117
סמיכה,117
למר,117
בבד,117
המדרש,117
נביא,117
חזייה,117
השירים,117
ארוסה,117
בגדי,117
חזרה,117
חומה,117
איתיה,117
עשרון,117
חוזרין,116
מצטרף,116
שריפה,116
שבח,116
ראו,116
החדש,116
המצות,116
ככר,116
חלל,116
ברא,116
בכך,116
קאתי,116
יסוד,116
גידל,116
ביבי,116
חולה,116
מלאכות,115
קמשמע,115
שבין,115
גוונא,115
ניהליה,115
קבוע,115
ישנה,115
מתפלל,115
ראיתי,115
קאמינא,115
הד,115
מהני,115
קנס,114
ראית,114
ירק,114
דתר,114
בארבע,114
גביה,114
דההוא,114
לט,114
נידון,114
העדים,114
מדרבי,113
לשנים,113
השאר,113
הפרט,113
חולקין,113
נעשית,113
אחריתי,113
ראשית,113
כבודו,113
דכיון,113
ארישא,113
מעשרה,113
חלבו,113
ארון,113
פסלה,113
סימנין,112
חייבת,112
שוגג,112
עמוד,112
העלם,112
רחמי,112
שתא,112
עדיפא,112
בודקין,112
למיפרך,112
דיו,112
טומטום,112
נולד,112
יוחי,112
השמשות,112
מספקא,111
עופות,111
זמנו,111
נמצאו,111
עצרת,111
בתריה,111
מג,111
הותרה,111
זיתים,111
האלהים,111
להחזיר,111
אחרי,111
אונס,111
מהימן,110
ילפינן,110
לידה,110
שום,110
ערל,110
סבא,110
נאכלין,110
צרתה,110
ליחוש,110
מתחת,110
מודי,110
למדנו,110
בכולן,109
הנשים,109
הבעלים,109
שנין,109
עמרם,109
שאלה,109
שאל,109
מבי,109
לרש,109
חזא,109
יאוש,109
חולצת,109
קרבנו,109
בנין,109
מלמטה,109
שלישית,109
בשנים,109
חלות,109
